datetime,open,high,low,close,volume,,
21-03-2022 02:30,41283.15,41412.01,41092.02,41358.83,1013.40458,,
21-03-2022 03:30,41358.83,41436,41124.54,41435.99,1124.54414,,
21-03-2022 04:30,41436,41440,41153,41262.11,1252.73142,,
21-03-2022 05:30,41262.11,41421.62,41173.59,41416.99,869.59222,,
21-03-2022 06:30,41416.99,41451.51,41171.99,41226,1218.56943,,
21-03-2022 07:30,41226,41281.3,40467.94,40805.68,4000.9195,,
21-03-2022 08:30,40804.84,40979.31,40693.4,40832.93,1171.91961,,
21-03-2022 09:30,40832.93,40920.4,40714.81,40864.28,1204.75254,,
21-03-2022 10:30,40864.28,40965.69,40834.07,40945.18,782.10239,,
21-03-2022 11:30,40945.19,41087,40764.77,40846.04,1442.64059,,
21-03-2022 12:30,40846.05,41136.17,40771.23,41102.01,1434.74161,,
21-03-2022 13:30,41102,41356.18,41092.79,41154.08,1459.10651,,
21-03-2022 14:30,41154.07,41358.03,41084.01,41330.38,1278.90359,,
21-03-2022 15:30,41330.38,41442.7,41264.69,41332.32,963.20396,,
21-03-2022 16:30,41332.32,41492.14,41178.25,41244.28,1349.74441,,
21-03-2022 17:30,41244.27,41321.68,40915,41222.5,1883.05211,,
21-03-2022 18:30,41222.5,41544.22,41092.8,41104.03,2793.72895,,
21-03-2022 19:30,41104.03,41196.75,40738.48,41032.99,3206.69009,,
21-03-2022 20:30,41033,41249.81,40898.77,41224.48,2440.32493,,
21-03-2022 21:30,41224.48,41240.31,40779.38,40788.71,2234.13849,,
21-03-2022 22:30,40788.72,41072.69,40759.18,41056.4,1863.69359,,
21-03-2022 23:30,41056.4,41160,40937,40938.71,1560.05661,,
22-03-2022 00:30,40938.7,41197.5,40863.54,41180.55,1518.84961,,
22-03-2022 01:30,41180.54,41271.4,41119.8,41120.01,1023.299,,
22-03-2022 02:30,41120,41315.77,41060.61,41305.52,1287.97562,,
22-03-2022 03:30,41305.53,41370,41120,41120.01,1469.42557,,
22-03-2022 04:30,41120.01,41165.86,40950,41002.25,968.81784,,
22-03-2022 05:30,41002.26,41173.6,40875.51,41133.83,1455.27137,,
22-03-2022 06:30,41133.82,41189.32,41035.2,41180.69,810.75376,,
22-03-2022 07:30,41180.69,42007.48,41154.28,41841.09,4992.20269,,
22-03-2022 08:30,41841.09,42497,41841.09,42236.46,4396.75961,,
22-03-2022 09:30,42236.46,43361,42236.46,42989.52,7723.76114,,
22-03-2022 10:30,42989.53,43099.68,42812.22,42850,2280.49337,,
22-03-2022 11:30,42850,42871.66,41995.01,42247.99,5753.1434,,
22-03-2022 12:30,42248,42384.2,42176.29,42215.94,2386.76231,,
22-03-2022 13:30,42215.95,42700.61,42085.74,42548,2905.26926,,
22-03-2022 14:30,42548,42597.86,42388,42460.99,1952.46572,,
22-03-2022 15:30,42461,42916.55,42445.92,42829.67,2508.44434,,
22-03-2022 16:30,42829.68,43030.2,42761.74,42983,2119.11777,,
22-03-2022 17:30,42983,43085,42745.85,42950.41,2173.09012,,
22-03-2022 18:30,42950.41,43024.08,42681.29,42826.15,2072.78254,,
22-03-2022 19:30,42826.32,43199,42731.59,42760.66,3515.13755,,
22-03-2022 20:30,42760.66,42788,42561.28,42573.81,2143.17019,,
22-03-2022 21:30,42573.8,42700,42453.7,42515,1836.69432,,
22-03-2022 22:30,42515,42627.48,42477.73,42616.99,839.21812,,
22-03-2022 23:30,42616.98,42624.58,42484.67,42563.33,1236.1717,,
23-03-2022 00:30,42563.33,42711.37,42263.01,42284.41,1535.41912,,
23-03-2022 01:30,42284.4,42629,42263.01,42588.59,1367.30361,,
23-03-2022 02:30,42588.58,42872.17,42565.22,42833.03,1090.84523,,
23-03-2022 03:30,42833.04,42833.04,42470.35,42529.15,1220.56452,,
23-03-2022 04:30,42529.15,42533.12,42258.68,42364.13,1140.10118,,
23-03-2022 05:30,42364.13,42492.15,42274.93,42402.56,1186.99886,,
23-03-2022 06:30,42402.55,42402.56,41884,42322.66,3100.95795,,
23-03-2022 07:30,42322.66,42529.99,42246.55,42324.96,1441.45194,,
23-03-2022 08:30,42324.95,42364.52,42049.96,42073.94,1116.94757,,
23-03-2022 09:30,42073.93,42196.71,41751.47,41944.35,2068.56443,,
23-03-2022 10:30,41944.35,42068.15,41782.1,42021.36,1054.23557,,
23-03-2022 11:30,42021.35,42255.4,41954.34,42232.31,1234.32175,,
23-03-2022 12:30,42232.3,42259.38,42033.1,42107.74,1033.26168,,
23-03-2022 13:30,42107.73,42345.32,41980.87,42229.43,1657.91724,,
23-03-2022 14:30,42229.42,42300,41994.69,42166.63,1631.38676,,
23-03-2022 15:30,42166.63,42273.57,42099.97,42156.52,1000.22592,,
23-03-2022 16:30,42156.52,42186.07,41878.82,42039.78,1361.04251,,
23-03-2022 17:30,42039.77,42438.71,41881,42359.04,2383.91223,,
23-03-2022 18:30,42359.04,42450,41976.87,42020.98,2587.90169,,
23-03-2022 19:30,42020.99,42400.01,41969,42392.81,2213.92556,,
23-03-2022 20:30,42392.81,42737.39,42302.81,42618.18,3337.61776,,
23-03-2022 21:30,42618.18,42775.1,42483.36,42580.51,2057.40489,,
23-03-2022 22:30,42580.5,42602.22,42059,42160.33,2640.55048,,
23-03-2022 23:30,42160.33,42224.16,42050.37,42087.94,1304.72895,,
24-03-2022 00:30,42087.94,42353.5,42070.91,42216.79,1337.34631,,
24-03-2022 01:30,42216.79,42407.67,42189.73,42349.72,947.4602,,
24-03-2022 02:30,42349.72,42410,42250.8,42385.37,570.85223,,
24-03-2022 03:30,42385.37,42555.99,42335.12,42488.67,1096.64606,,
24-03-2022 04:30,42488.66,43025.96,42398.98,42882.76,2463.21185,,
24-03-2022 05:30,42882.76,43276.12,42757.17,43034.72,4101.15304,,
24-03-2022 06:30,43034.73,43103.76,42700,42827.45,2381.16593,,
24-03-2022 07:30,42827.45,42967.45,42650,42952.53,1209.869,,
24-03-2022 08:30,42952.54,42963.86,42679.01,42712.87,1213.75686,,
24-03-2022 09:30,42712.87,42951.29,42712.87,42901.03,1354.74486,,
24-03-2022 10:30,42901.04,43045,42782.01,43012.49,1150.81303,,
24-03-2022 11:30,43012.5,43478,42984.86,43198.4,2693.52233,,
24-03-2022 12:30,43198.41,43229.27,42900,43077.74,2025.3627,,
24-03-2022 13:30,43077.75,43167.58,42975.56,43049.54,2207.47141,,
24-03-2022 14:30,43049.54,43220,42840.92,43021.01,3259.86514,,
24-03-2022 15:30,43021.01,43101.76,42921,43002.96,1401.20533,,
24-03-2022 16:30,43002.96,43084.38,42867.33,42968.42,1337.77432,,
24-03-2022 17:30,42968.42,43072.59,42741.02,42810.84,3144.58362,,
24-03-2022 18:30,42810.84,43064.07,42560.46,42984.86,2594.87462,,
24-03-2022 19:30,42984.85,43595.01,42889.08,43582.11,4504.75521,,
24-03-2022 20:30,43582.11,44036.93,43468.63,44000.01,7701.78466,,
24-03-2022 21:30,44000,44186.78,43842.04,44002.19,3404.38289,,
24-03-2022 22:30,44002.19,44220.89,43803,43815.11,3057.67678,,
24-03-2022 23:30,43815.1,43995,43757.1,43993.17,1902.94206,,
25-03-2022 00:30,43993.18,44077.55,43880.53,43908.3,1443.20283,,
25-03-2022 01:30,43908.31,43943.88,43818.02,43869.99,979.40183,,
25-03-2022 02:30,43869.99,44083.85,43807.27,44031.77,1128.80179,,
25-03-2022 03:30,44031.76,44100,43901.6,43949.01,1153.68582,,
25-03-2022 04:30,43948.74,44005.68,43870.5,43991.46,842.32768,,
25-03-2022 05:30,43991.46,44017.76,43854.38,43970,1322.01343,,
25-03-2022 06:30,43970.01,44398.53,43940.7,44130.75,3606.19179,,
25-03-2022 07:30,44130.76,44158.99,43877.31,43946.79,2372.5812,,
25-03-2022 08:30,43946.8,43995.73,43870,43968.16,1060.48339,,
25-03-2022 09:30,43968.17,44096.79,43904.94,44096.78,1019.8077,,
25-03-2022 10:30,44096.79,44104.92,43992,44074.21,1097.68149,,
25-03-2022 11:30,44074.22,44200,43963.82,44099.9,1491.84258,,
25-03-2022 12:30,44099.9,44187.95,43901.1,43904.97,2109.80422,,
25-03-2022 13:30,43904.97,44076.83,43579,44000.67,3474.00171,,
25-03-2022 14:30,44000.67,44164.78,43902.56,44120,1612.24701,,
25-03-2022 15:30,44119.99,44317.29,44065.57,44233.28,1555.10547,,
25-03-2022 16:30,44233.29,44664.2,44201.32,44585.28,3692.39279,,
25-03-2022 17:30,44585.28,44916.7,44450.84,44835.23,3354.0507,,
25-03-2022 18:30,44835.24,45050,44700.19,44980.18,4163.25292,,
25-03-2022 19:30,44980.18,45094.14,44663.36,44865.46,2835.29032,,
25-03-2022 20:30,44865.45,44882,44187.69,44318.21,5782.73737,,
25-03-2022 21:30,44318.21,44596.29,44141.66,44150,4099.71326,,
25-03-2022 22:30,44150,44343.09,44013.11,44328.42,2933.49825,,
25-03-2022 23:30,44328.43,44517.27,44297.44,44459.22,1776.11616,,
26-03-2022 00:30,44459.22,44470.86,44164.97,44444.95,1409.65633,,
26-03-2022 01:30,44444.94,44646.06,44358.21,44550.51,1207.99425,,
26-03-2022 02:30,44550.5,44550.51,44408,44525.36,893.00233,,
26-03-2022 03:30,44525.35,44525.36,44264.33,44299.5,1016.48326,,
26-03-2022 04:30,44299.49,44386.24,44230.59,44313.16,728.48855,,
26-03-2022 05:30,44313.16,44453.48,44121.18,44150.85,1007.37256,,
26-03-2022 06:30,44150.85,44355.14,44071.97,44295.04,1050.64766,,
26-03-2022 07:30,44295.04,44383.16,44195.32,44289.01,951.39386,,
26-03-2022 08:30,44289.01,44430,44246.08,44394.03,964.88039,,
26-03-2022 09:30,44394.04,44466.73,44370.13,44408.5,717.68073,,
26-03-2022 10:30,44408.49,44517.23,44355.98,44498.45,832.24701,,
26-03-2022 11:30,44498.45,44548.24,44385.33,44446.8,822.17383,,
26-03-2022 12:30,44446.8,44546.82,44364.2,44510.07,875.53501,,
26-03-2022 13:30,44510.07,44578,44440.63,44499,808.09064,,
26-03-2022 14:30,44499,44515.8,44419.24,44472.19,649.95516,,
26-03-2022 15:30,44472.2,44494.46,44374.13,44427.99,566.97781,,
26-03-2022 16:30,44428,44489.3,44318.94,44334.49,660.43032,,
26-03-2022 17:30,44334.5,44392.58,44222.5,44350.01,1534.64644,,
26-03-2022 18:30,44350.01,44397.78,44167.52,44251.67,997.55616,,
26-03-2022 19:30,44251.68,44277.66,44153.94,44251.84,926.64832,,
26-03-2022 20:30,44251.84,44330,44194.58,44205.31,836.43509,,
26-03-2022 21:30,44205.3,44314.08,44140.76,44292.67,1044.30094,,
26-03-2022 22:30,44292.67,44431.75,44284.36,44372.81,800.10588,,
26-03-2022 23:30,44372.82,44464.92,44366.5,44436.03,569.03405,,
27-03-2022 00:30,44436.03,44461.88,44303.91,44367.49,1202.25234,,
27-03-2022 01:30,44367.49,44792.99,44363.47,44571.92,2748.83061,,
27-03-2022 02:30,44571.93,44584.37,44255,44444.99,1129.11314,,
27-03-2022 03:30,44444.98,44522.71,44363.54,44364.14,670.52968,,
27-03-2022 04:30,44364.13,44570.6,44364.13,44511.27,674.77978,,
27-03-2022 05:30,44511.27,44744.67,44484.11,44713.12,1307.41307,,
27-03-2022 06:30,44713.11,44770.17,44579.14,44724.97,1124.06903,,
27-03-2022 07:30,44724.96,44950,44661.35,44697.63,1398.48491,,
27-03-2022 08:30,44697.63,44718.21,44619.7,44713.01,639.63624,,
27-03-2022 09:30,44713.01,44759.17,44542.01,44580.51,722.49764,,
27-03-2022 10:30,44580.51,44712.3,44573.03,44639,430.30932,,
27-03-2022 11:30,44639.01,44730,44618.01,44656.4,586.41791,,
27-03-2022 12:30,44656.39,44750,44640.64,44734.06,581.61784,,
27-03-2022 13:30,44734.06,44747.94,44592.85,44604.49,591.07925,,
27-03-2022 14:30,44604.48,44698.94,44539.86,44539.86,734.51899,,
27-03-2022 15:30,44539.95,44619.14,44469.38,44527,739.41811,,
27-03-2022 16:30,44527.01,44636.34,44515.88,44569.5,708.75972,,
27-03-2022 17:30,44569.5,44606.86,44433,44436.1,1147.79965,,
27-03-2022 18:30,44436.09,44647.24,44421.46,44616.24,988.68354,,
27-03-2022 19:30,44616.23,44741,44583.52,44614.35,1121.70585,,
27-03-2022 20:30,44614.36,44933.45,44523.23,44857.52,1990.03084,,
27-03-2022 21:30,44857.53,45036.04,44740,44950,2519.73162,,
27-03-2022 22:30,44950,44966,44777.73,44919.53,936.13247,,
27-03-2022 23:30,44919.53,44980.7,44841.14,44841.14,629.50183,,
28-03-2022 00:30,44841.14,44885.28,44810.25,44830.66,502.02388,,
28-03-2022 01:30,44830.66,46616.14,44678.12,46115.8,9589.0353,,
28-03-2022 02:30,46115.79,46800,45838.15,46552.08,4741.5303,,
28-03-2022 03:30,46552.07,46999,46357.98,46613,6239.36776,,
28-03-2022 04:30,46613,46877.87,46559.59,46827.76,1905.14564,,
28-03-2022 05:30,46827.76,47650,46663.56,46920.99,6130.87093,,
28-03-2022 06:30,46921,47037.48,46700,46810.5,1740.67119,,
28-03-2022 07:30,46810.5,46945.59,46766.42,46924.82,1229.29712,,
28-03-2022 08:30,46924.82,47049.41,46850.49,47049.4,1448.18769,,
28-03-2022 09:30,47049.4,47218.88,46864.4,47124.8,1410.57346,,
28-03-2022 10:30,47124.8,47371.99,47011.38,47056.19,4718.7964,,
28-03-2022 11:30,47056.19,47106.24,46716.83,46904.73,3764.16181,,
28-03-2022 12:30,46904.72,47200,46884.84,46989.24,2119.9473,,
28-03-2022 13:30,46989.24,47053.25,46845.98,47021.24,1568.21655,,
28-03-2022 14:30,47021.24,47188.48,46974.32,47140.89,1619.11195,,
28-03-2022 15:30,47140.89,47275,47064.05,47218.33,1767.57465,,
28-03-2022 16:30,47218.33,47383.05,47118.08,47252.54,1978.57577,,
28-03-2022 17:30,47252.54,47376.74,47123.54,47210.53,1350.42013,,
28-03-2022 18:30,47210.53,47756.43,47176.67,47724.13,3539.2013,,
28-03-2022 19:30,47724.12,47739.97,47349.52,47603.5,2871.79157,,
28-03-2022 20:30,47603.51,47908.05,47400.89,47422.51,4087.35905,,
28-03-2022 21:30,47422.51,47550,47300.65,47466.55,1831.07995,,
28-03-2022 22:30,47466.54,47673.95,47331.69,47599.06,1514.26502,,
28-03-2022 23:30,47599.06,48085,47556.37,47970.99,3195.40658,,
29-03-2022 00:30,47970.98,48189.84,47689.38,47956.28,3217.07336,,
29-03-2022 01:30,47956.28,48030.5,47811.4,47934.68,1666.52922,,
29-03-2022 02:30,47934.69,48094.11,47444.08,47629.22,1955.25245,,
29-03-2022 03:30,47629.21,47753.24,47488,47540.59,1195.91802,,
29-03-2022 04:30,47540.58,47595.69,46885.44,47122.21,3028.97993,,
29-03-2022 05:30,47122.21,47606.01,47050,47397.88,2212.02482,,
29-03-2022 06:30,47397.89,47600,47336.01,47537.04,1114.65669,,
29-03-2022 07:30,47537.05,47596.5,47383.38,47408.56,1158.60687,,
29-03-2022 08:30,47408.56,47424.37,47315,47335.06,757.03065,,
29-03-2022 09:30,47335.06,47655.54,47320.65,47592.99,1249.90958,,
29-03-2022 10:30,47593,47671.24,47510.39,47641.03,854.55134,,
29-03-2022 11:30,47641.03,47753.75,47520,47570.59,1078.8538,,
29-03-2022 12:30,47570.58,47582.49,47344.44,47344.44,964.59123,,
29-03-2022 13:30,47344.45,47618.5,47334.69,47539.75,962.26733,,
29-03-2022 14:30,47539.75,47737.53,47523.02,47591.82,1293.54862,,
29-03-2022 15:30,47591.82,47614.1,47438.38,47602.34,805.36582,,
29-03-2022 16:30,47602.35,47963.24,47572,47896.1,1937.43856,,
29-03-2022 17:30,47896.09,48096.47,47811.01,47843.32,2705.29599,,
29-03-2022 18:30,47843.32,47897.49,47544.99,47695.81,2389.57973,,
29-03-2022 19:30,47695.81,47852.35,47596.85,47803,1827.99107,,
29-03-2022 20:30,47803.01,48020,47345,47440,2573.985,,
29-03-2022 21:30,47440,47547,47105.5,47491.5,3147.06478,,
29-03-2022 22:30,47491.51,47499.99,47143.58,47456.48,1601.33514,,
29-03-2022 23:30,47456.48,47586.58,47368.4,47519.49,1083.65407,,
30-03-2022 00:30,47519.5,47871.02,47497.57,47701.49,1941.55433,,
30-03-2022 01:30,47701.49,47726,47318.94,47477.84,972.59607,,
30-03-2022 02:30,47477.85,47520,47180,47270.18,1038.22732,,
30-03-2022 03:30,47270.19,47397.89,46950.85,47331.12,2206.81099,,
30-03-2022 04:30,47331.13,47515.95,47297.73,47434.8,895.34477,,
30-03-2022 05:30,47434.79,47439.55,47092.55,47245.21,1179.51085,,
30-03-2022 06:30,47245.21,47245.22,46445.42,46865.28,3566.23704,,
30-03-2022 07:30,46865.28,47306.65,46800,47209.25,2860.3822,,
30-03-2022 08:30,47209.25,47457.16,47200,47435.46,1336.62288,,
30-03-2022 09:30,47435.46,47462,47140.46,47238.67,1294.76891,,
30-03-2022 10:30,47238.68,47550.64,47194,47484.99,1184.6993,,
30-03-2022 11:30,47484.99,47580,47349.92,47408.2,1102.10415,,
30-03-2022 12:30,47408.19,47521.13,47335.63,47384.44,1140.75646,,
30-03-2022 13:30,47384.44,47500,47190.86,47435.05,1864.29364,,
30-03-2022 14:30,47435.05,47456.08,47210,47257.91,952.91344,,
30-03-2022 15:30,47257.91,47327.99,47206.01,47269.99,990.85608,,
30-03-2022 16:30,47270,47465.65,47064.81,47319.91,1631.17178,,
30-03-2022 17:30,47319.92,47344.5,47150.49,47294.98,1319.59342,,
30-03-2022 18:30,47294.98,47309.02,46897,46984,2650.2197,,
30-03-2022 19:30,46984.01,47232,46869,47113.49,1945.04926,,
30-03-2022 20:30,47113.49,47180.74,46910.46,47160.81,1350.67523,,
30-03-2022 21:30,47160.82,47350.4,47024.46,47248.66,2117.17927,,
30-03-2022 22:30,47248.66,47700.22,47179.94,47659.5,2405.56087,,
30-03-2022 23:30,47659.5,47690.18,47070.26,47130.01,2066.25048,,
31-03-2022 00:30,47130.02,47187.49,46831.81,47073.89,2213.70753,,
31-03-2022 01:30,47073.89,47274.95,47009.96,47258.88,1070.98384,,
31-03-2022 02:30,47258.89,47292.68,46908.04,46987.49,1220.06753,,
31-03-2022 03:30,46987.49,47130.54,46850,47104.52,1772.7357,,
31-03-2022 04:30,47104.51,47239.06,47001.96,47067.99,1710.86894,,
31-03-2022 05:30,47067.99,47273.5,46973.91,47154.06,1252.43133,,
31-03-2022 06:30,47154.06,47425.21,47142.21,47400,1228.34803,,
31-03-2022 07:30,47400,47418.13,47172.51,47220,843.9185,,
31-03-2022 08:30,47219.99,47260.44,47070.01,47095.56,955.71377,,
31-03-2022 09:30,47095.55,47150,46987.15,47020.01,1167.47059,,
31-03-2022 10:30,47020.01,47138.87,46898.12,47095.23,1703.24242,,
31-03-2022 11:30,47095.23,47170.71,47027.27,47113.93,788.09302,,
31-03-2022 12:30,47113.94,47168.92,47050.05,47160.76,764.09285,,
31-03-2022 13:30,47160.75,47325,47000,47245.22,1820.4666,,
31-03-2022 14:30,47245.23,47343.75,47110,47301.02,1360.37142,,
31-03-2022 15:30,47301.03,47386.7,47210.93,47276.37,1212.74158,,
31-03-2022 16:30,47276.36,47279.7,47080,47152.01,1113.78039,,
31-03-2022 17:30,47152,47540.46,47108.37,47395.76,2233.31954,,
31-03-2022 18:30,47395.75,47600,46913.12,46913.13,3811.97389,,
31-03-2022 19:30,46913.13,46913.51,46230,46690.48,6938.0316,,
31-03-2022 20:30,46690.48,46799,46356.23,46453.81,2398.12841,,
31-03-2022 21:30,46453.81,46492.65,45669,45688.8,6315.81153,,
31-03-2022 22:30,45688.8,45891.94,45651.35,45820,2363.95325,,
31-03-2022 23:30,45819.99,45962.08,45595.28,45957.27,1822.32955,,
01-04-2022 00:30,45957.27,45987.94,45500,45581.97,2165.48834,,
01-04-2022 01:30,45581.98,45790,45519.03,45745.46,1550.11357,,
01-04-2022 02:30,45745.45,45849.99,45647.01,45757.19,887.8989,,
01-04-2022 03:30,45757.19,45820.34,45660.68,45787.85,1058.12591,,
01-04-2022 04:30,45787.85,45787.86,45200,45510.34,2889.28168,,
01-04-2022 05:30,45510.35,45644.86,45351.73,45541.5,1838.20071,,
01-04-2022 06:30,45542.16,45542.17,44868,44923.77,4127.99675,,
01-04-2022 07:30,44923.77,45049.03,44200,44392.71,5752.16535,,
01-04-2022 08:30,44392.71,44599.99,44273.44,44599.98,2692.58541,,
01-04-2022 09:30,44599.98,44780.01,44547.11,44642.44,1723.22376,,
01-04-2022 10:30,44642.44,44789.99,44583.23,44646.16,1456.34706,,
01-04-2022 11:30,44646.15,44848.44,44567.94,44803.7,1404.92923,,
01-04-2022 12:30,44803.7,45110.81,44801,45015.69,2596.94132,,
01-04-2022 13:30,45015.68,45323.91,45008.24,45137.06,2537.07775,,
01-04-2022 14:30,45137.05,45243.2,44990.48,45076,2072.54564,,
01-04-2022 15:30,45076.01,45234.56,45019.8,45223,1090.16037,,
01-04-2022 16:30,45223,45283.17,45022.82,45064.26,1890.8264,,
01-04-2022 17:30,45064.25,45416.98,44701.01,45245.66,3791.81322,,
01-04-2022 18:30,45245.66,45603.85,45237.91,45430.12,2943.26062,,
01-04-2022 19:30,45430.12,46180.77,45420,46128.91,3713.30259,,
01-04-2022 20:30,46128.92,46720.09,46113.08,46532,5320.039,,
01-04-2022 21:30,46531.99,46587.81,46025.29,46025.29,2822.94745,,
01-04-2022 22:30,46025.29,46549.31,45893.98,46465.5,2055.44446,,
01-04-2022 23:30,46465.48,46602,46250,46334.63,1713.01446,,
02-04-2022 00:30,46334.62,46394.64,46140,46361.68,1361.13144,,
02-04-2022 01:30,46361.68,46380.16,46075.85,46145.38,889.16549,,
02-04-2022 02:30,46145.37,46439.56,46142,46305.07,704.8187,,
02-04-2022 03:30,46305.07,46398,46150,46368.41,1035.63658,,
02-04-2022 04:30,46368.42,46368.42,46120.2,46283.49,737.49098,,
02-04-2022 05:30,46283.49,47213,46081.93,46894.92,4001.40201,,
02-04-2022 06:30,46894.91,47073.67,46501,46745.5,2867.03679,,
02-04-2022 07:30,46745.49,46844.59,46233.83,46497.9,1920.91296,,
02-04-2022 08:30,46497.9,46599.94,46371,46599.93,775.09354,,
02-04-2022 09:30,46599.93,46684.4,46489.5,46529.71,791.21832,,
02-04-2022 10:30,46529.7,46600,46410.63,46541.38,658.54109,,
02-04-2022 11:30,46541.38,46648.73,46462.79,46632.28,916.97927,,
02-04-2022 12:30,46632.28,46644.42,46419.38,46584.49,945.54588,,
02-04-2022 13:30,46584.49,46589.64,46490,46551.39,999.53272,,
02-04-2022 14:30,46551.4,46734.76,46515.75,46682.5,1110.14138,,
02-04-2022 15:30,46682.5,46719.49,46548.41,46719.49,919.09468,,
02-04-2022 16:30,46719.49,46753.15,46542.84,46542.84,782.48373,,
02-04-2022 17:30,46542.84,46880.97,46225.75,46717.49,3429.52786,,
02-04-2022 18:30,46717.49,46941.11,46648.68,46735.11,1652.80154,,
02-04-2022 19:30,46735.1,46801.5,46571.59,46617.07,1010.07016,,
02-04-2022 20:30,46617.08,46617.08,46130.03,46295.06,2383.16797,,
02-04-2022 21:30,46295.06,46425.49,46155,46307.06,1402.52837,,
02-04-2022 22:30,46307.06,46487.01,46252.44,46359.1,1042.49929,,
02-04-2022 23:30,46359.1,46394.77,45620,45831.61,4041.02577,,
03-04-2022 00:30,45831.61,46252.21,45811.03,46120.24,1267.14345,,
03-04-2022 01:30,46120.25,46350,46026.88,46181.06,1426.80984,,
03-04-2022 02:30,46181.06,46317.85,45909.04,46231,831.63584,,
03-04-2022 03:30,46231,46333.26,46040.55,46110.77,813.51338,,
03-04-2022 04:30,46110.77,46148.74,45756.94,45811,1084.82998,,
03-04-2022 05:30,45810.99,46065.21,45774.64,46065.21,1461.10347,,
03-04-2022 06:30,46065.21,46065.83,45530.92,45846,2005.70992,,
03-04-2022 07:30,45845.99,45960.55,45760.25,45776.83,808.43964,,
03-04-2022 08:30,45776.84,45970,45718.23,45943.25,678.82675,,
03-04-2022 09:30,45943.26,46364.19,45927.83,46364.18,896.84849,,
03-04-2022 10:30,46364.18,46380.96,46225,46355.93,735.75202,,
03-04-2022 11:30,46355.93,46570,46312.04,46432.7,1561.68757,,
03-04-2022 12:30,46432.69,46465.55,46291.56,46363.82,947.44176,,
03-04-2022 13:30,46363.83,46416.75,46219.08,46271.68,634.8302,,
03-04-2022 14:30,46271.67,46446.8,46168.92,46362.66,986.69853,,
03-04-2022 15:30,46362.66,46400,46122.62,46180,794.41828,,
03-04-2022 16:30,46180,46332.83,46076.92,46252.59,736.22899,,
03-04-2022 17:30,46252.59,46435.08,46188,46383.12,836.19483,,
03-04-2022 18:30,46383.12,46670.04,46272.44,46441.27,2559.8563,,
03-04-2022 19:30,46441.27,46633.75,46301.67,46633.75,1011.00006,,
03-04-2022 20:30,46633.74,46723,46381,46412.49,1369.61349,,
03-04-2022 21:30,46412.49,46519.35,46220.16,46293.5,1220.80719,,
03-04-2022 22:30,46293.49,46411.11,46240.46,46394.95,992.49464,,
03-04-2022 23:30,46394.96,46770.65,46352.04,46586.31,1291.76765,,
04-04-2022 00:30,46586.31,46698.82,46400.41,46405.5,1661.83352,,
04-04-2022 01:30,46405.49,46482.33,46363.96,46365.02,590.68009,,
04-04-2022 02:30,46365.01,46980,46332.25,46980,1526.8614,,
04-04-2022 03:30,46980,47444.11,46584.63,46695.11,5819.85205,,
04-04-2022 04:30,46695.1,46711.58,46248.84,46407.35,2265.7311,,
04-04-2022 05:30,46407.36,46461.14,45744.77,45862.08,4363.15119,,
04-04-2022 06:30,45862.08,46049.04,45757.41,45863.28,1242.48919,,
04-04-2022 07:30,45863.28,46068.38,45756.94,46036.97,1078.88949,,
04-04-2022 08:30,46036.96,46174.46,46000,46005.44,691.29706,,
04-04-2022 09:30,46005.43,46153.84,45834.39,46075.85,1369.82887,,
04-04-2022 10:30,46075.85,46244.01,46025.27,46231.67,890.94553,,
04-04-2022 11:30,46231.67,46293.38,46162.63,46200,770.30602,,
04-04-2022 12:30,46200,46227,46083.62,46173.99,965.67336,,
04-04-2022 13:30,46174,46287.97,45964.2,46158.42,1390.83747,,
04-04-2022 14:30,46158.41,46158.42,45863.91,45904.99,1434.95981,,
04-04-2022 15:30,45905,46048.36,45787,45996,1846.3039,,
04-04-2022 16:30,45996,46199.11,45921.01,46160.09,1141.58599,,
04-04-2022 17:30,46160.08,46249,45902,46006.58,1240.20844,,
04-04-2022 18:30,46006.59,46239.14,45869,46168.57,1653.24432,,
04-04-2022 19:30,46168.56,46359,45868.27,45896.98,2824.34268,,
04-04-2022 20:30,45896.98,45957.49,45555,45633.88,2842.31142,,
04-04-2022 21:30,45633.88,45815.82,45566.37,45700.01,1290.24719,,
04-04-2022 22:30,45700.01,45766.4,45176.9,45375.27,3436.09838,,
04-04-2022 23:30,45375.28,45531.42,45118,45507.44,2231.0352,,
05-04-2022 00:30,45507.45,45940.35,45507.44,45925.76,1775.72292,,
05-04-2022 01:30,45925.77,46377.84,45626.02,46307.5,4249.00509,,
05-04-2022 02:30,46307.51,46588.85,46177.49,46449.06,2177.02783,,
05-04-2022 03:30,46449.07,46856.35,46372.05,46666.67,1841.99003,,
05-04-2022 04:30,46666.67,46890.71,46547.25,46580.51,1894.37376,,
05-04-2022 05:30,46580.5,46649.42,46412.62,46512.01,1516.16322,,
05-04-2022 06:30,46512.01,46694.66,46451.78,46632.24,885.83959,,
05-04-2022 07:30,46632.23,46759.79,46555.55,46626,1080.19918,,
05-04-2022 08:30,46626.01,46777.77,46594.27,46645.82,840.28456,,
05-04-2022 09:30,46645.83,46884.49,46617.77,46770.01,1367.20325,,
05-04-2022 10:30,46770,46833.06,46699,46699.99,711.54241,,
05-04-2022 11:30,46700,46754.76,46549.82,46609.29,825.93973,,
